LAMMPS (3 Nov 2022)
units 		real
atom_style      charge

lattice 	bcc 2.87
Lattice spacing in x,y,z = 2.87 2.87 2.87
region		bulto block -5 5 -5 5 -5 5
create_box      1 bulto
Created orthogonal box = (-14.35 -14.35 -14.35) to (14.35 14.35 14.35)
  2 by 4 by 4 MPI processor grid
create_atoms	1 region bulto
Created 2000 atoms
  using lattice units in orthogonal box = (-14.35 -14.35 -14.35) to (14.35 14.35 14.35)
  create_atoms CPU = 0.001 seconds

mass * 55.845
# Choose potential
pair_style      reax/c NULL checkqeq no
pair_coeff      * * CHOFeAlNiCuSCr_v3.ff Fe
WARNING: Changed valency_val to valency_boc for X (../reaxff_ffield.cpp:296)


#JR: Charge minimization
#fix             qeq all qeq/reax 1 0.0 10.0 1.0e-6 reax/c

neighbor   3.5 bin
neigh_modify    every 2 delay 4 check yes page 100000

velocity        all create 300.0 4928459 rot yes dist gaussian

compute         msd all msd

compute         Stress all stress/atom NULL virial
compute         pe all pe/atom
compute         ke all ke/atom



timestep        1
#fix nve      all nve
fix 		npt all nph iso 0 0 1000
#fix          press  all press/berendsen iso 0 0 1000


thermo          100
thermo_style custom step temp pe ke etotal vol press c_msd[4]
dump  mydump all custom 1000 dump.coordenadas id type q x y z vx vy vz c_pe c_ke c_Stress[1] c_Stress[2] c_Stress[3]

fix 		1 all langevin  300 1500 100 29345 zero yes
run 10000

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:

- pair reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 number =  {4--5},
 pages =   {245--259}
}

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 2 steps, delay = 4 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 13.5
  ghost atom cutoff = 13.5
  binsize = 6.75, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair reax/c, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/newtoff/ghost
      stencil: full/ghost/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 71.5 | 71.5 | 71.5 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
Histogram: 5 3 3 1 5 4 3 3 1 4
Nghost:        4111.72 ave        4119 max        4103 min
Histogram: 2 2 0 4 4 4 9 3 3 1
Neighs:          53508 ave       58826 max       48894 min
Histogram: 5 3 3 1 5 4 3 3 1 4

Total # of neighbors = 1712255
Ave neighs/atom = 856.1275
Neighbor list builds = 1
Dangerous builds = 0
next i
jump SELF loop_cooling
variable i loop 1 200
variable Temp equal (260-$i)*10
variable Temp equal (260-16)*10
fix 		1 all langevin ${Temp} ${Temp} 100 29345 zero yes
fix 		1 all langevin 2440 ${Temp} 100 29345 zero yes
fix 		1 all langevin 2440 2440 100 29345 zero yes
run 2000
Per MPI rank memory allocation (min/avg/max) = 82.46 | 82.62 | 82.72 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
    260000   2380.9733     -187595.05      14187.361     -173407.68      23463.338     -3494.9854      0.14157309   
    260100   2408.225      -187751.85      14349.744     -173402.11      23322.208      3536.6674      0.14609728   
    260200   2403.5993     -186768.68      14322.182     -172446.5       23472.753     -3299.2559      0.14398378   
    260300   2474.7562     -186853.89      14746.18      -172107.71      23391.081      2782.4904      0.14488365   
    260400   2437.5924     -187230.58      14524.734     -172705.84      23498.72      -3291.2657      0.14142915   
    260500   2431.393      -187004.88      14487.794     -172517.09      23383.282      1994.8357      0.1454708    
    260600   2427.8289     -187378.63      14466.557     -172912.07      23448.912     -2321.3411      0.14486887   
    260700   2403.9484     -187496.17      14324.262     -173171.91      23373.388      2245.0701      0.14052249   
    260800   2389.0265     -187430.65      14235.347     -173195.31      23452.299     -1450.729       0.13658682   
    260900   2349.6498     -187182.68      14000.716     -173181.96      23398.753     -35.880245      0.14610774   
    261000   2404.4454     -187746.93      14327.223     -173419.71      23412.295     -475.63109      0.14095716   
    261100   2338.721      -187496.41      13935.595     -173560.81      23405.843     -655.94805      0.13998708   
    261200   2494.9542     -187724.48      14866.532     -172857.95      23403.474      1304.0011      0.13939452   
    261300   2442.3586     -187604.9       14553.134     -173051.77      23429.928     -1156.2929      0.13835807   
    261400   2418.904      -187294.7       14413.377     -172881.33      23463.096     -1412.1088      0.14367177   
    261500   2444.4293     -187714.85      14565.472     -173149.37      23367.97       2725.4381      0.14426681   
    261600   2462.2873     -187134.81      14671.882     -172462.92      23517.49      -3604.5105      0.14770168   
    261700   2403.0863     -187796.89      14319.124     -173477.76      23323.579      3751.5854      0.1462534    
    261800   2443.3047     -187829.33      14558.771     -173270.55      23453.491     -2288.1212      0.1365351    
    261900   2417.0366     -187498.78      14402.249     -173096.53      23359.145      1025.4609      0.14404441   
    262000   2420.5821     -187571.45      14423.375     -173148.08      23430.664     -790.74911      0.13856498   
Loop time of 168.453 on 32 procs for 2000 steps with 2000 atoms

Performance: 1.026 ns/day, 23.396 hours/ns, 11.873 timesteps/s, 23.745 katom-step/s
99.6% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 160.81     | 164.37     | 166.54     |  12.9 | 97.58
Neigh   | 0.060579   | 0.061048   | 0.062354   |   0.1 |  0.04
Comm    | 1.6277     | 3.7949     | 7.3972     |  84.8 |  2.25
Output  | 0.005047   | 0.0050746  | 0.0054356  |   0.1 |  0.00
Modify  | 0.10931    | 0.12236    | 0.13413    |   1.9 |  0.07
Other   |            | 0.1005     |            |       |  0.06

Nlocal:           62.5 ave          75 max          55 min
Histogram: 2 4 6 6 4 6 1 1 1 1
Nghost:        4110.97 ave        4121 max        4100 min
Histogram: 3 1 0 6 3 4 8 2 4 1
Neighs:        53689.1 ave       64106 max       47432 min
Histogram: 2 4 9 5 2 6 1 1 1 1

Total # of neighbors = 1718052
Ave neighs/atom = 859.026
Neighbor list builds = 3
Dangerous builds = 0
next i
jump SELF loop_cooling
variable i loop 1 200
variable Temp equal (260-$i)*10
variable Temp equal (260-17)*10
fix 		1 all langevin ${Temp} ${Temp} 100 29345 zero yes
fix 		1 all langevin 2430 ${Temp} 100 29345 zero yes
fix 		1 all langevin 2430 2430 100 29345 zero yes
run 2000
Per MPI rank memory allocation (min/avg/max) = 82.26 | 82.53 | 82.79 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
    262000   2420.5821     -187571.45      14423.375     -173148.08      23430.664     -790.74911      0.13856498   
    262100   2499.7613     -187768.65      14895.176     -172873.47      23390.157      1204.5745      0.14292588   
    262200   2430.1378     -187715.52      14480.314     -173235.2       23422.156     -102.8426       0.14485433   
    262300   2393.8595     -187441.05      14264.145     -173176.9       23387.252      81.557137      0.14390817   
    262400   2397.7789     -187398.63      14287.499     -173111.13      23436.783     -1298.7936      0.14099126   
    262500   2413.5308     -187521.32      14381.36      -173139.96      23371.846      2981.4954      0.13788212   
    262600   2483.1044     -187718.13      14795.923     -172922.21      23471.047     -2104.9714      0.13456998   
    262700   2453.1075     -187690.5       14617.183     -173073.32      23378.352      2483.4796      0.13456005   
    262800   2404.5439     -187450.6       14327.81      -173122.79      23438.117     -1140.7542      0.13899      
    262900   2405.7648     -187024.36      14335.085     -172689.27      23418.756     -289.62423      0.1464674    
    263000   2435.7131     -187669.63      14513.536     -173156.1       23418.425     -509.36956      0.13688816   
    263100   2450.8813     -187525.25      14603.918     -172921.33      23407.29       1039.3295      0.135996     
    263200   2365.3045     -187186.14      14093.996     -173092.14      23454.57      -3111.9245      0.13925722   
    263300   2430.925      -187193.77      14485.005     -172708.76      23377.476      1695.7621      0.1450646    
    263400   2437.0371     -187377.85      14521.425     -172856.43      23434.666     -1714.1336      0.13872133   
    263500   2418.7091     -188175.91      14412.215     -173763.69      23374.667      2287.7265      0.13483213   
    263600   2401.4966     -187497.09      14309.652     -173187.43      23427.308      202.03673      0.14464188   
    263700   2409.1883     -187397.52      14355.484     -173042.03      23424.872     -940.27975      0.14000207   
    263800   2411.0862     -187334.1       14366.793     -172967.31      23409.129      349.78233      0.14305647   
    263900   2355.6008     -187261.39      14036.175     -173225.21      23405.576      219.67812      0.14527312   
    264000   2376.1999     -187046.56      14158.918     -172887.65      23450.032     -2430.2618      0.14427161   
Loop time of 167.353 on 32 procs for 2000 steps with 2000 atoms

Performance: 1.033 ns/day, 23.243 hours/ns, 11.951 timesteps/s, 23.902 katom-step/s
99.8% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 159.46     | 163.69     | 166.15     |  13.3 | 97.81
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 0.98216    | 3.4356     | 7.7022     |  92.0 |  2.05
Output  | 0.0047004  | 0.0047396  | 0.0050715  |   0.1 |  0.00
Modify  | 0.098565   | 0.11978    | 0.14137    |   3.4 |  0.07
Other   |            | 0.1007     |            |       |  0.06

Nlocal:           62.5 ave          72 max          53 min
Histogram: 1 1 2 4 8 7 7 0 1 1
Nghost:        4111.41 ave        4122 max        4102 min
Histogram: 2 0 3 1 13 6 3 1 1 2
Neighs:        53622.8 ave       61732 max       45495 min
Histogram: 1 1 2 4 8 7 7 0 0 2

Total # of neighbors = 1715930
Ave neighs/atom = 857.965
Neighbor list builds = 0
Dangerous builds = 0
next i
jump SELF loop_cooling
variable i loop 1 200
variable Temp equal (260-$i)*10
variable Temp equal (260-18)*10
fix 		1 all langevin ${Temp} ${Temp} 100 29345 zero yes
fix 		1 all langevin 2420 ${Temp} 100 29345 zero yes
fix 		1 all langevin 2420 2420 100 29345 zero yes
run 2000
Per MPI rank memory allocation (min/avg/max) = 82.72 | 82.89 | 83.09 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
    264000   2376.1999     -187046.56      14158.918     -172887.65      23450.032     -2430.2618      0.14427161   
    264100   2456.5489     -187359.02      14637.689     -172721.33      23370.679      1868.8643      0.14186525   
    264200   2400.294      -187293.97      14302.486     -172991.49      23453.105     -1704.2157      0.14780817   
    264300   2461.6853     -187886.32      14668.295     -173218.02      23377.839      1734.4278      0.13420687   
    264400   2329.2268     -187911.08      13879.022     -174032.05      23447.317     -4074.7328      0.13792781   
    264500   2416.0804     -188136.59      14396.552     -173740.03      23343.816      2700.4167      0.13929616   
    264600   2546.9124     -188048.74      15176.132     -172872.61      23485.538     -2020.5683      0.1403862    
    264700   2393.6912     -187407.98      14263.142     -173144.84      23370.352      1359.4302      0.150853     
    264800   2470.5943     -187635.36      14721.38      -172913.98      23431.874      620.1581       0.14438753   
    264900   2505.7451     -187344.37      14930.831     -172413.54      23411.192     -98.065196      0.14416493   
    265000   2397.1347     -187092.32      14283.661     -172808.65      23435.219     -486.64547      0.14247851   
    265100   2342.6866     -187334.49      13959.224     -173375.26      23414.86      -1115.8257      0.13613595   
    265200   2357.6492     -188074.93      14048.381     -174026.54      23426.811     -316.02385      0.12669654   
    265300   2381.0053     -187778.57      14187.552     -173591.02      23397.386      960.82358      0.13670686   
    265400   2381.6851     -187753.49      14191.602     -173561.88      23409.933     -619.85822      0.14513838   
    265500   2330.6804     -187615.97      13887.684     -173728.28      23381.792      1570.7212      0.14076674   
    265600   2455.9591     -187646.22      14634.175     -173012.05      23427.377     -150.3302       0.13806712   
    265700   2441.2334     -187175.63      14546.43      -172629.2       23400.858      693.09227      0.14517901   
    265800   2424.9274     -187650.19      14449.268     -173200.92      23485.709     -2800.3041      0.14289603   
    265900   2449.4062     -187731.33      14595.128     -173136.2       23357.588      1797.3707      0.13645769   
    266000   2529.4535     -187725.45      15072.101     -172653.35      23505.683     -2712.815       0.1318498    
Loop time of 167.501 on 32 procs for 2000 steps with 2000 atoms

Performance: 1.032 ns/day, 23.264 hours/ns, 11.940 timesteps/s, 23.880 katom-step/s
99.7% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 160.22     | 164.02     | 165.89     |  11.9 | 97.92
Neigh   | 0.040227   | 0.040576   | 0.041129   |   0.1 |  0.02
Comm    | 1.3553     | 3.221      | 7.0582     |  84.8 |  1.92
Output  | 0.0046697  | 0.0046971  | 0.0050401  |   0.1 |  0.00
Modify  | 0.10079    | 0.11978    | 0.13014    |   2.1 |  0.07
Other   |            | 0.09942    |            |       |  0.06

Nlocal:           62.5 ave          69 max          55 min
Histogram: 2 0 4 3 3 8 4 4 2 2
Nghost:        4113.25 ave        4121 max        4107 min
Histogram: 2 3 6 3 4 5 5 1 1 2
Neighs:        53740.6 ave       59119 max       47496 min
Histogram: 2 0 4 3 7 4 4 3 3 2

Total # of neighbors = 1719699
Ave neighs/atom = 859.8495
Neighbor list builds = 2
Dangerous builds = 0
next i
jump SELF loop_cooling
variable i loop 1 200
variable Temp equal (260-$i)*10
variable Temp equal (260-19)*10
fix 		1 all langevin ${Temp} ${Temp} 100 29345 zero yes
fix 		1 all langevin 2410 ${Temp} 100 29345 zero yes
fix 		1 all langevin 2410 2410 100 29345 zero yes
run 2000
Per MPI rank memory allocation (min/avg/max) = 82.81 | 82.9 | 83.03 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Volume         Press         c_msd[4]   
    266000   2529.4535     -187725.45      15072.101     -172653.35      23505.683     -2712.815       0.1318498    
    266100   2393.9398     -187478.93      14264.624     -173214.31      23351.079      3012.9037      0.1432355    
    266200   2371.4963     -187841.7       14130.891     -173710.81      23479.228     -4719.4142      0.13359138   
    266300   2382.1616     -187455.96      14194.442     -173261.51      23322.057      4858.5361      0.14429447   
    266400   2373.4991     -187434.82      14142.825     -173291.99      23508.631     -3921.5491      0.14534467   
    266500   2424.0494     -187499.52      14444.036     -173055.49      23317.145      3679.2144      0.14176715   
    266600   2329.5015     -187237.94      13880.659     -173357.28      23487.329     -3908.6203      0.1486742    
    266700   2370.5265     -187806.15      14125.112     -173681.03      23332.32       3221.8294      0.14641743   
    266800   2401.9602     -188000.89      14312.414     -173688.48      23472.884     -2830.1967      0.13424006   
    266900   2278.6827     -187503.64      13577.848     -173925.79      23324.9        3094.9418      0.14003016   
    267000   2364.3207     -187327.53      14088.134     -173239.39      23450.135     -2883.2489      0.14224905   
    267100   2415.2076     -187351.4       14391.351     -172960.05      23406.854      658.04557      0.13796941   
    267200   2433.7764     -187427.8       14501.996     -172925.8       23423.293      90.798745      0.13724712   
    267300   2430.9647     -187543.92      14485.242     -173058.68      23414.598     -586.20553      0.14287101   
    267400   2380.6203     -187307.4       14185.257     -173122.15      23464.583     -1284.6668      0.14445008   
    267500   2420.5227     -187724.82      14423.022     -173301.8       23373.762      697.6369       0.14243875   
    267600   2357.3252     -187788.95      14046.451     -173742.5       23407.666     -1128.0876      0.13643824   
    267700   2438.8086     -188072.62      14531.981     -173540.64      23366.255      2395.6752      0.13626652   
    267800   2444.9357     -187900.53      14568.49      -173332.04      23469.647     -2171.0363      0.13598326   
    267900   2427.5029     -187373.73      14464.614     -172909.12      23373.47       1197.5507      0.1433479    
    268000   2433.4856     -187681.65      14500.263     -173181.39      23428.737     -897.87514      0.14029471   
Loop time of 167.256 on 32 procs for 2000 steps with 2000 atoms

Performance: 1.033 ns/day, 23.230 hours/ns, 11.958 timesteps/s, 23.915 katom-step/s
99.8% CPU use with 32 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
